price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,yr_built,yr_renovated
14260642.9,5,4,3760,28040,2,3,3760,0,1983,2009
4104372.27,3,2.75,2540,4694,2,3,2540,0,2005,0
11841577.13,3,1.75,1760,26055,1,3,920,840,1979,2014
11240902.64,3,2.5,3000,25341,2,3,3000,0,1995,0
5234175.86,4,2.5,1930,9643,2,4,1930,0,1992,0
5261518.12,4,2.5,3040,7000,2,3,3040,0,2001,0
2462771.67,2,1,860,3880,1,4,860,0,1916,0
4106103.3,3,1.75,1420,7650,1,4,1100,320,1984,0
3278694.51,3,2,2080,3880,1,5,1160,920,1954,0
3154039.94,3,2.5,1560,4200,2,3,1560,0,2003,0
4437311.46,4,2.5,1960,7133,2,3,1960,0,2002,0
4794421.79,3,2.25,1620,4500,2,4,1620,0,1926,1993
8140212.55,5,3,3670,10583,1,5,2060,1610,1952,1998
4647937.21,6,1.5,1930,8400,1,3,1030,900,1971,0
1980771.77,3,1.5,1290,1286,3,3,1290,0,2000,0
7001700.71,5,2.25,1970,15247,1,3,1450,520,1986,0
5420069.08,3,1.75,1540,6909,1,4,920,620,1955,2009
4817416.31,4,2,2180,3870,1,3,1020,1160,1900,2005
76791928.46,2,1.75,1490,224334,1,3,1490,0,1983,2009
5559080.3,3,2,2220,10275,2,3,1640,580,1980,0
6787152.89,3,1.75,2430,9133,1,4,1410,1020,1978,2000
17484111.35,2,0.75,1392,43710,1.5,4,1392,0,1978,2000
3731276.97,4,1,1120,2685,1,3,860,260,1939,1969
6682141,4,1,1390,10800,1.5,4,1390,0,1941,1998
5864007.64,3,1.75,2040,7281,1,3,1020,1020,1962,2003
6683409.78,5,3,2830,7500,2,3,2460,370,1923,1998
5671127.92,4,2.5,3020,8302,2,4,3020,0,1994,0
8590376.63,3,1.75,2290,14800,1,3,1620,670,1965,1993
6648128.69,4,2,1210,11100,1,4,1210,0,1955,2009
4610898.29,3,2.5,2510,6320,2,3,2510,0,1996,0
5077501.31,4,1.75,2320,4322,1,3,1140,1180,1910,2006
4968643.69,3,1,970,6600,1,3,970,0,1965,1993
5257986.13,3,1.75,1820,5500,1,4,1620,200,1957,2001
3830968.56,3,1,970,7742,1,4,970,0,1967,0
2936358.57,2,1,1740,3622,1,4,950,790,1924,0
4185833.9,3,1.75,1590,7560,1,3,1130,460,1984,0
4676756.95,2,1,1380,5000,1,3,870,510,1943,2002
6913106.06,4,1.5,1680,11123,1,3,1130,550,1959,1989
3928977.28,2,1,1220,3000,1,3,920,300,1926,2003
7801406.79,2,2,1651,18200,1,3,1651,0,1946,0
4600370.08,3,1.75,1330,9200,1,4,1330,0,1973,0
4262749.4,3,3,2940,4622,2,4,2230,710,1988,0
2066475.05,3,3.25,1410,1246,3,3,1410,0,2005,0
4079024.44,2,1,1100,3598,1,4,1100,0,1926,1993
4105141.01,3,1.5,1530,7200,1,3,1530,0,1975,0
11682987.16,5,3.25,5270,17232,2,3,4010,1260,1977,2003
5157538.99,3,2,2110,5150,1,5,1080,1030,1919,1934
4600951.47,4,1.75,1720,8750,1,3,860,860,1971,0
3607761.07,3,2.5,1800,5001,2,3,1800,0,1996,0
5389613.08,4,2.5,2210,9427,2,3,2210,0,1999,0
5764343.82,4,2.25,2560,9731,2,4,2560,0,1973,0
5387477.56,2,1.5,1010,7719,2,3,1010,0,1981,2013
8579113.84,4,2.5,3340,12248,2,3,2470,870,1998,2006
7055419.68,4,1,1740,11075,1.5,3,1740,0,1965,1993
3937868.33,3,2,1320,7200,1,5,1320,0,1975,0
4564729.79,3,1.75,1520,8625,1,3,1520,0,1976,0
6662065.3,3,1.5,2010,9480,1,3,1570,440,1951,1994
3521623.42,3,3.5,2440,3427,2,3,1990,450,2000,0
10730622.33,5,2.5,2550,20875,1,4,1610,940,1953,1983
4421055.56,3,1,1010,9450,1,4,1010,0,1959,0
5590018.05,3,2.5,1780,6771,1,3,1230,550,1990,2009
3792277.56,3,2,2180,4976,1.5,4,1680,500,1930,0
6578095.5,5,3.25,2750,7500,2,3,2150,600,1937,1997
5632835.14,4,3.25,3490,7024,2,3,3490,0,2006,0
17409630.77,3,2.5,2550,45254,2,3,2550,0,2001,0
5766186.26,3,1.75,1870,7189,1,3,1270,600,1959,1989
5643101.38,4,1,1150,8184,1.5,3,1150,0,1947,2012
7454352.59,3,1.75,2050,11856,1,3,1460,590,1962,2003
5754155.5,4,2.75,1940,6555,2,3,1940,0,1990,2009
6708311.68,5,3.75,3630,6000,1.5,3,2470,1160,2004,2003
5012823.28,3,1.75,1890,9100,2,4,1890,0,1952,0
5226595.77,4,2,1630,10375,1,5,1630,0,1968,0
5422163.98,4,1.75,2440,5000,1,3,1340,1100,1954,2005
7728819.54,5,2.75,3100,9825,2,4,3100,0,1950,1982
4184183.53,3,2.5,2090,6045,2,3,2090,0,2000,0
4468179.86,3,1,920,9812,1,4,920,0,1962,0
4932149.32,3,1,1580,5000,1.5,3,1580,0,1926,2003
6142217.59,3,1.75,1760,8400,1,4,1460,300,1960,2001
4821069.55,4,2.5,2530,7563,1,3,1440,1090,1978,0
5496217.74,4,2.75,2490,9714,1,4,1400,1090,1983,0
15145235.75,4,4.5,3870,35889,2,3,2530,1340,2001,0
5662364.86,5,2.5,2732,9500,1,4,1870,862,1975,0
4233893.6,5,3.25,3230,3825,2,3,2480,750,2014,0
9254206.5,6,3.75,2930,14980,2,3,2930,0,2013,1923
6414988.75,4,3.5,3510,9364,2,3,3510,0,2001,0
5341512.61,4,2.5,2580,3909,2,3,2580,0,2013,1923
1748183.79,2,2.25,1060,1208,2,3,940,120,2005,0
7131447.1,4,2.75,2790,8853,2,3,2790,0,2013,1923
3780448.12,4,2.5,2009,5000,2,3,2009,0,2014,0
5581953.25,5,2.75,2880,8364,2,3,2880,0,2006,0
1456939.72,2,1,710,1157,2,4,710,0,1943,0
6352037.03,3,2.5,2070,13241,1.5,5,1270,800,1910,0
4347676.73,3,2,1370,8336,1,5,1370,0,1964,0
4598227.62,3,1.75,1730,8400,1,4,1400,330,1980,0
4886979.41,4,2,1680,5000,1,3,980,700,1950,2005
4903954.81,2,1,1350,10096,1,4,1350,0,1952,0
4702038.01,5,1.5,1510,9078,1,4,1510,0,1959,0
4180738.94,3,2.5,1860,6607,2,3,1860,0,1989,0
4736569.63,6,5,3440,4500,2,3,3280,160,2007,0
5122578.94,6,3,4250,4400,2.5,4,3020,1230,1902,0
2464677.75,2,1,860,3874,1,4,860,0,1931,0
4521851.91,2,1.75,1640,4080,1,3,840,800,1921,2000
1886022.6,2,1.5,1295,1093,2,3,1105,190,2007,0
10820551.87,3,1.75,1790,27427,1,3,1130,660,1978,0
4342874.44,3,1.5,2210,6300,1.5,5,2210,0,1916,0
21884016.85,5,4.5,10040,37325,2,3,7680,2360,1940,2001
6179944.75,3,1,940,10368,1,3,940,0,1965,1993
5884553.28,3,1.5,1160,8906,1,3,1160,0,1962,2003
4949917.15,3,2.5,1990,3984,2,3,1990,0,2004,2003
4933200.85,3,1,1050,6300,1,3,1050,0,1942,1999
4711996.01,2,1,1030,5750,1,5,1030,0,1928,1970
4032318.25,3,2.5,1420,2581,3,3,1420,0,2004,2003
5375295.98,4,3.75,2690,4000,2,4,2120,570,1909,1989
14641740.33,4,2.5,3760,29224,2,3,3760,0,1987,2000
2613182.01,2,1,700,4700,1,5,700,0,1953,0
3753727.06,5,3.5,2100,5107,2,3,1410,690,1999,0
12951249.57,4,2.75,2240,27820,1.5,4,2240,0,1976,1992
13838077.74,4,2.5,3470,32109,2,3,3470,0,1995,0
11121162.53,3,2.5,3370,19585,2,3,3200,170,1951,1994
78457078.14,4,2.5,2790,230868,2,3,2790,0,1989,0
3357823.27,3,2.5,1870,4060,2,3,1870,0,2005,0
6682949.58,3,1.75,1520,15090,1,4,1520,0,1968,0
9250505.44,1,1.75,750,20339,1,4,550,200,1946,1989
6945139.92,3,1.5,1460,11407,1,3,1460,0,1954,2005
6575122.99,3,2.5,2600,7465,2,3,2600,0,1988,2000
6960241.32,4,2.5,3320,11901,2,5,2650,670,1977,0
4351594.78,5,2.5,2340,6000,2,4,2340,0,1922,0
5098208.28,3,1,890,7200,1,3,890,0,1951,1994
3738592.37,3,1.75,1720,5899,1,3,1220,500,1986,0
3460121.28,3,1.5,1270,1318,2,3,1080,190,2004,2003
4634340.9,4,2.5,2180,7203,2,4,2180,0,1989,0
7941842.09,4,2.25,2030,13500,1,3,1230,800,1963,2008
9703502.79,4,2.75,2490,17833,2,3,1490,1000,1979,2014
4874273.8,4,1.75,1470,5350,1,3,980,490,1955,2005
6232863.34,3,2.75,2500,7378,1,5,1390,1110,1948,1985
12832276.72,3,3.5,4500,21870,2,3,4500,0,2004,2003
2156651.17,3,3.25,1460,1592,2,3,1130,330,2006,0
5206222,1,1,620,8261,1,3,620,0,1939,1969
4386064.93,3,1.75,1550,3680,1,3,1050,500,1927,2011
2001314.98,3,2.5,1430,1002,3,3,1430,0,2002,0
4811659.1,3,1.5,1360,9760,1.5,5,1360,0,1984,0
4773534.95,3,2.5,2210,7557,2,3,2210,0,1989,0
5465212.7,4,1.75,2460,5100,1.5,5,1450,1010,1909,1988
7351282.34,3,2.5,2180,15693,1,4,1850,330,1979,0
3326506.01,3,1.75,1570,4875,1,4,1310,260,1977,0
11782162.16,4,2.75,4140,24190,2,3,4140,0,2002,0
3217565.75,3,1,1140,5500,1.5,4,1140,0,1908,0
29512286.54,5,6.25,8670,64033,2,3,6120,2550,1965,2003
7589586.26,2,1,800,15000,1,3,800,0,1927,2011
4987016.63,4,2.75,2414,7693,2,3,2414,0,2006,0
5854968.49,3,1,1160,8813,1,3,1160,0,1952,2008
6575192.79,4,2.5,3170,10688,2,3,3170,0,2001,0
9564663.25,5,3.5,4210,17258,2,3,4210,0,1995,0
3416521.2,3,2,2060,4437,1,3,1030,1030,1929,0
5701203.04,3,2,1640,7201,1,3,1640,0,1948,1994
4794135.54,2,1,720,6686,1,3,720,0,1942,1999
3542540.96,4,1,1860,4736,1.5,1,1860,0,1901,0
6382507.96,4,2.5,2810,10986,2,3,2810,0,1997,0
5227827.82,4,2.5,2090,9702,1,5,1320,770,1965,0
5185897.39,4,2.5,3280,6181,2,3,3280,0,2001,0
3310558.21,4,2,2090,3610,1.5,5,1790,300,1927,0
8516588.79,3,1.75,2430,14607,1,3,1230,1200,1949,1970
20200317.32,5,2.25,2520,49222,2,4,2520,0,1978,2000
3698803.3,5,3,2510,4125,1.5,5,1590,920,1925,0
5129196.71,4,2.75,3370,6675,1,4,1920,1450,1948,0
3549055.84,3,2,1640,5280,1.5,5,1640,0,1910,0
4720747.04,3,2.5,2250,7294,2,3,2250,0,1994,0
10196685.52,4,2.5,2300,19250,1,4,2300,0,1955,2009
2593940.39,3,3.5,1650,2262,3,3,1650,0,2010,0
1448415.1,2,1,710,1131,2,4,710,0,1943,0
5426557.46,4,3.5,2550,8698,2,3,2550,0,2007,0
1555880.08,2,1.5,982,846,2,3,806,176,2006,0
2659845.16,3,2.25,1630,2520,2,3,1630,0,2005,0
4050061.59,4,2.5,2550,4500,2,3,2550,0,2009,0
2226393.86,2,1.25,1240,2150,2,3,1240,0,2014,0
6431876.5,3,2.5,2456,7566,2,3,2456,0,2012,1912
10901597.87,5,2.25,3200,20158,1,3,1600,1600,1965,1993
39828677.25,3,3.5,3950,111078,1.5,3,2460,1490,1989,0
4663110.06,4,2.25,2180,7297,2,3,2180,0,1984,0
5800810.55,4,2.5,3140,9225,1,5,1770,1370,1966,0
7305215.09,4,3.75,4030,10800,2,3,4030,0,2006,0
4598699.18,3,1.75,1970,7972,1,5,1370,600,1976,0
6094838.18,5,2,1940,7642,1.5,3,1940,0,1957,2000
7169381.32,5,4.25,4860,9453,1.5,5,3100,1760,1905,0
6068000.48,0,0,3064,4764,3.5,3,3064,0,1990,2009
3134368.56,2,1,970,5665,1,4,970,0,1908,0
18575671.95,4,2.25,2460,44431,1,4,2460,0,1957,2001
4943354.91,4,2.5,3010,6100,2,3,3010,0,2005,0
4442273.07,3,2,2460,6600,1,4,1370,1090,1952,0
5923350.72,3,2,2080,11375,1,3,2080,0,2002,0
6006414.38,4,3.25,3960,7012,2,3,3960,0,2005,0
5187970.5,4,2.5,2490,8124,2,3,2490,0,2001,0
5643056.32,5,2,2060,6000,2,3,2060,0,1903,2005
6643783.82,3,1,1330,15678,1,3,900,430,1984,0
8094538.66,3,1.75,1600,19200,1,4,1600,0,1967,0
4597379.55,2,1,820,10450,1,4,820,0,1965,0
5512261.7,4,1.75,1200,7680,1,3,1200,0,1968,1997
4691424.66,3,1,1050,5664,1,4,910,140,1947,1988
2479015,3,2.5,1910,1501,2.5,3,1530,380,2007,0
3751364.92,3,1.75,1800,6000,1,5,900,900,1950,0
5002014.46,3,2.25,2060,8640,1,4,2060,0,1966,0
5111266.81,3,1.75,1840,9697,1,4,1500,340,1985,0
1890525.91,3,2.5,1250,1103,3,3,1250,0,2005,0
4500153.38,2,1,1510,4032,1.5,3,1310,200,1935,1974
3671225.66,4,2.25,2300,4600,1.5,4,1340,960,1904,0
5680077.08,4,1.5,1490,7560,2,3,1490,0,1966,1963
5556299.1,5,2.75,2820,4608,1,3,1450,1370,1967,2011
3993163.73,4,1.5,1130,7840,1,4,1130,0,1970,0
6791981.81,4,2.5,3200,7500,1.5,5,1860,1340,1948,1985
4872254.95,3,1,1510,5000,1.5,3,1510,0,1909,2004
6080223.34,3,2.5,1970,7500,2,3,1970,0,1988,2000
3356313.59,3,1,1210,5750,1.5,4,1210,0,1910,0
12155122.49,4,2.5,3280,27441,2,3,3280,0,1996,0
8141726.54,3,2,2420,17859,1,5,1500,920,1979,0
6014478.11,5,1.75,2460,6846,1.5,5,1340,1120,1911,1984
5345678.48,3,1,1180,11862,1,4,1180,0,1948,0
4039912.21,3,2.75,1900,6400,1,5,1410,490,1942,0
2375827.37,3,3.25,1651,1779,2,3,1341,310,2008,0
6110925.94,4,2.25,2130,11843,2,4,2130,0,1972,0
2610539.64,2,1,1430,3000,1.5,3,1300,130,1929,0
19585230.11,4,2.5,5730,44947,2,3,4280,1450,1991,0
5079240.33,4,2.5,1910,9244,1,4,1910,0,1963,0
7415644.81,3,1.75,2110,11250,1,4,2110,0,1961,2001
4433055.14,2,1.5,1630,3780,1,4,890,740,1940,2001
14004565.1,4,2.5,2470,35073,2,3,2470,0,1989,0
13113443.36,4,2.25,2640,31941,1,4,2640,0,1986,0
5358276.47,5,2.75,2990,7420,2,3,2990,0,1996,0
6933906.16,3,2.5,2120,9736,2,3,2120,0,1988,2000
5721121.95,3,2.5,2050,6420,1,3,1730,320,1956,2001
3523214.48,5,3,1880,5000,1,3,1100,780,1997,0
6637972.35,3,3,2790,12523,2,4,1600,1190,1977,0
6890760.62,4,2.5,3000,7500,2,3,3000,0,1937,1994
4618969.71,4,2.5,2140,7245,2,3,2140,0,2003,0
6506891.09,3,2,1769,9300,1,4,1769,0,1955,2009
5442204.44,3,1,1710,6556,1.5,4,1200,510,1926,1993
4565288.61,1,0.75,420,6720,1,3,420,0,1922,2008
14769548.74,4,2.5,3270,35445,2,3,3270,0,1989,0
5988431.12,4,2.5,2370,10858,2,3,2370,0,2003,0
3865835.52,4,2.5,1770,5855,2,3,1770,0,2003,0
6458891.96,4,2.5,2210,8465,1,3,1490,720,1990,2009
4775855.75,3,2.25,1710,4140,2,3,1710,0,2004,2003
5505040.79,4,2,2710,4750,1,4,1460,1250,1919,1985
3324626.3,3,3,2340,2970,2,5,2160,180,1925,0
8627610.49,2,1,1220,17172,1,4,1220,0,1947,1988
5977482.86,3,1,1060,9525,1,3,1060,0,1966,1963
5995094.62,2,1,910,9869,1,3,910,0,1957,2000
3140135.64,4,1.75,1880,3880,1.5,4,1090,790,1944,0
3586322.61,4,1.75,1870,5200,2,4,1200,670,1937,0
4937433.39,3,2.25,1480,5400,2,4,1480,0,1914,1945
4326700.14,3,2.5,1880,7000,2,3,1880,0,1993,0
5355099.35,4,1.75,1890,6000,1,4,1110,780,1947,1988
4091968.05,3,2.75,1560,7392,1,5,1030,530,1972,0
1774556.68,2,1.5,1070,1200,2,3,1070,0,1999,0
8784954.83,5,4,4410,14380,2,3,4410,0,2006,0
2055811.72,3,3.25,1470,1235,2,3,1180,290,2008,0
3770434.32,3,2.5,2570,3600,2.5,3,2570,0,2007,0
1796008.98,2,2.25,1170,1011,2,3,1170,0,2009,0
3881947.51,5,3.5,2320,4960,2,5,1720,600,1926,0
5622908.35,4,3,2440,9600,2,5,2440,0,1961,0
11167918.75,4,2.5,4120,22370,2,3,4120,0,1997,0
5054134.45,2,1.75,1440,5680,1,4,1440,0,1978,2000
6740895.24,3,1,1340,11070,1,4,1340,0,1978,2000
4183396.71,6,3.75,3010,4360,2,3,2000,1010,2014,0
6148815.47,3,1.75,1840,8601,1,3,920,920,1905,2014
3739787.87,2,1,930,7550,1,3,930,0,1986,0
41642068.54,4,2.75,4070,115434,2,3,4070,0,2002,0
4994575.19,3,1.75,1820,9545,1,3,1230,590,1976,0
5729595.97,3,1,1280,8184,1.5,4,1280,0,1947,1988
4253404.95,2,1,900,4600,1,3,900,0,1951,1994
6401898.57,3,1.75,1980,13503,1,4,1320,660,1952,0
4463277.2,4,2.25,2010,7575,1,3,1220,790,1974,0
5653452.06,4,2.5,2750,4800,2,3,1960,790,1905,2005
7860845.72,4,2,3140,10875,1,3,1940,1200,1939,1969
7041065.05,5,2.25,4200,5800,2.5,4,2910,1290,1906,1990
4661496.32,3,1.75,1900,8540,1,3,950,950,1980,0
4400791.82,3,1,1830,3000,1.5,3,1430,400,1926,2003
10759817.75,5,2.75,3320,23760,2,4,2190,1130,1975,0
6011553.19,4,2.5,2700,10814,1,4,1560,1140,1966,0
3705529.82,3,1,1290,6566,1,5,1290,0,1976,0
4405879.77,3,1.75,1500,8173,1,3,1500,0,1997,0
20822654.84,4,2.75,3650,48351,1.5,4,3650,0,1978,2000
3627468.12,3,1,1270,6405,1.5,3,1270,0,1944,0
16947147.85,4,2.25,2630,39000,2,3,2630,0,1979,2014
10584502.57,2,1.5,1800,26615,1,5,1240,560,1987,0
2870764.12,3,1,1870,2807,1.5,4,1580,290,1927,0
4522939.46,4,2.5,2540,6365,2,3,1870,670,2000,0
6281258.12,4,2.5,1930,8660,1,3,1120,810,1981,2013
7168529.77,4,2.25,2770,13500,2,3,2770,0,1974,0
4057506.79,4,2.5,2220,5338,2,3,2220,0,2001,0
6516551.19,3,1.5,1650,9957,1,4,1100,550,1961,2001
21324808.29,4,2.5,3670,54450,2,3,3670,0,1999,0
15052089.06,4,2.5,3770,35081,2,3,3770,0,1989,0
10644625.98,3,1.75,2350,20820,1,4,1800,550,1978,2000
3093141.17,3,1.5,1210,5240,1,4,610,600,1983,0
4749832.03,4,2.5,2010,7972,2,4,2010,0,1989,0
3776944.93,3,2.5,1580,6065,2,3,1580,0,1985,0
4957159.05,2,1,710,7200,1,3,710,0,1943,2002
3701924.36,3,2,1910,5040,1.5,3,1910,0,1971,0
4645281.25,4,2.5,1880,7965,2,3,1880,0,2000,0
214108258.5,2,2,2280,641203,2,3,2280,0,1990,2009
6015685.27,5,2.75,3100,10014,1,4,1660,1440,1973,0
3721620.1,5,2.5,2350,4000,2,3,2350,0,1993,0
5565605.81,3,1.75,1850,6869,1,5,1100,750,1919,1934
4918811.5,3,2.5,2070,8337,2,3,2070,0,1997,0
4261020.06,4,2.75,2020,7070,1,5,1010,1010,1958,0
7234826.86,3,2.25,1580,12177,1,3,1200,380,1981,2013
5288625.75,4,2.5,2690,7947,2,3,2690,0,1993,0
7212347.67,4,2.5,2420,10285,1,3,1700,720,1958,2004
6200707.3,5,1.5,2540,6660,2,4,2340,200,1954,1979
12850667.28,2,1,1150,30184,1,3,1150,0,1950,2005
6765289.18,5,2.5,3210,12000,1,4,1830,1380,1968,0
3677009.61,3,2.5,2040,4627,2,3,2040,0,1992,0
3465061.67,3,2.25,1920,4833,1,4,1060,860,1921,0
5510714.27,4,1.75,1900,10588,1,5,1900,0,1958,0
14160678.91,3,2.5,4310,32093,1.5,5,2510,1800,1982,0
1695354.93,3,2.5,1070,1155,2,3,720,350,2005,0
16891239.16,4,2.5,2790,43091,2,4,2790,0,1989,0
4277510.82,3,2.5,2860,4442,2,3,2860,0,2000,0
6499292.79,3,2,2250,8800,1,4,1250,1000,1925,1968
3802896.43,2,2.25,3170,3000,2,5,1990,1180,1900,0
5521642.68,3,1,1460,7200,1,3,1260,200,1906,2014
4310002.65,3,1,1540,3399,1.5,3,1200,340,1926,2003
6319662.51,3,2,2910,6600,2,4,1920,990,1900,1988
6027411.65,3,1.75,1180,13927,1,5,1180,0,1962,0
5673156.85,3,1.75,1640,7437,1,3,1090,550,1948,1994
9579677.23,4,2,1520,19672,1,3,1020,500,1920,1979
6630708.77,5,3,3610,9775,2,3,3610,0,2003,0
4352773.62,3,2.25,1400,3814,2,3,1400,0,2012,1912
4061330.2,4,3.5,3200,3250,2,3,2670,530,2007,0
2012636.79,3,3,1384,1287,2,3,1144,240,2006,0
2055784.05,3,2.25,1410,1287,2,3,1290,120,2005,0
3901829.05,4,2.5,2050,5276,2,3,2050,0,2006,0
3498521.31,4,2.5,1750,4779,2,3,1750,0,2009,0
5363784.21,3,2,1510,6710,1,3,1070,440,1972,2002
4440151.46,3,2.5,1930,7214,2,3,1930,0,2005,0
16555747.72,4,2.5,2960,41656,2,3,2960,0,1985,0
6516578.99,5,2.75,2920,11880,1,5,1660,1260,1968,0
3561670.01,2,1,1980,5000,1,4,1090,890,1923,0
6086701.92,3,1.75,1430,8865,1,3,1430,0,1950,2005
3867473.01,4,2.75,2450,4187,2,3,2450,0,2010,0
4036257.46,4,2.75,2360,4924,2,3,2360,0,2008,0
3597582.88,3,2.5,1890,4838,2,3,1730,160,2002,0
5176078.46,3,1.75,2140,9484,1,3,1290,850,1953,0
6026963.5,3,2,1900,8100,1,4,950,950,1940,2001
7206509.47,4,2.5,2700,9122,2,3,2700,0,1990,2009
6404882.45,5,3,2430,8000,1,4,1370,1060,1957,2001
6905464.39,3,1,1110,12150,1,4,1110,0,1957,2001
7377610.69,4,2.75,2280,15347,1,5,2280,0,1960,0
4673295.11,3,1.75,1550,4708,1,4,860,690,1949,1985
6193117.3,3,2,1530,8925,1,3,1530,0,1977,2004
11797571.69,4,2.5,2440,28405,2,3,2440,0,2002,0
6600581.67,4,2.25,1760,9602,2,3,1760,0,1987,2000
5916345.22,4,2.25,3040,5000,2,4,2080,960,1926,1993
5545900.63,3,1.75,1070,8100,1,4,1070,0,1957,2001
5268474.03,3,1.75,1990,5560,1,4,1100,890,1939,1989
4186738.27,2,1.5,1090,4000,1,3,970,120,1951,1994
5814090.05,4,1.5,1890,6938,1.5,3,1890,0,1919,2001
5842765.76,3,1,1000,9150,1,3,1000,0,1969,2010
6019686.71,3,1.75,1770,8235,1,3,1030,740,1960,2012
5813611.65,4,3,2360,6250,1,3,1460,900,1960,2012
38814319.51,3,3.5,3380,108900,2,3,2700,680,1999,0
2922820.68,3,2.5,1700,3150,2,3,1700,0,2005,0
2954938.85,2,1.75,1600,4000,1,5,850,750,1918,0
5771132.17,4,2.5,2050,6360,2,3,2050,0,1988,2000
1838652.09,2,1.75,1210,1040,2,3,1210,0,2014,0
4025942.73,5,3,1940,6355,1,3,1200,740,2007,0
4702429.4,4,2,1810,8750,1,2,1110,700,1967,0
3057304.33,4,1.75,1690,4080,1,4,870,820,1984,0
2770013.42,4,2,1800,2970,1,4,1000,800,1923,0
5326421.91,4,3.5,3280,6603,2,3,3280,0,2007,0
63008016.37,4,2.5,4290,175421,2,3,4290,0,2004,2003
6116952.58,3,1.75,1150,9600,1,3,1150,0,1979,2014
1820201.72,2,1.5,880,1805,2,3,880,0,1999,0
6041565.38,3,1.5,1720,8100,2,3,1720,0,1907,1983
4347061.42,3,1.5,1510,8000,1,4,1510,0,1956,0
3949527.78,4,2,1240,3000,1,3,1040,200,1908,1988
4920993.19,4,2,1580,9581,1,3,1580,0,1953,0
6318649.82,4,2.25,2170,7737,2,3,2170,0,1987,2000
4157826.32,4,2.75,2500,4950,2,3,2500,0,2010,0
3604687.84,1,1,960,2640,1,3,760,200,1908,1988
5748096.96,4,2.5,3030,8507,2,3,3030,0,2003,0
5140268.06,3,1.75,1540,10800,1,5,770,770,1947,0
12637837.55,3,1.75,1890,32340,1.5,3,1890,0,1976,0
5776971.25,4,2.5,2810,9800,1,4,1710,1100,1973,0
5933153.04,4,4,3530,8400,2,5,2630,900,1958,0
5712504.51,3,1,1100,8536,1,4,1100,0,1957,2001
5183866,3,2.5,1940,9775,1,3,1440,500,1975,0
5493426.01,3,2.5,2300,9521,2,3,2300,0,2003,0
3399907.88,3,2.5,2110,3600,2,3,2110,0,2005,0
6475194.85,4,1.5,1220,10580,1,3,1220,0,1965,1993
5907664.13,3,1.75,1750,12325,1,4,1470,280,1968,0
5645709.96,3,1.5,1230,8056,1,4,1230,0,1949,1985
10814560.81,3,2.5,3100,23790,2,3,3100,0,2002,0
23354045.38,3,2.5,1830,65340,1,3,1520,310,1991,0
4972381.12,5,2.5,2640,7096,2,3,2640,0,2003,0
4258125.54,6,1.75,1840,2774,1,3,1060,780,1900,2005
9384953.19,4,2.5,3190,14565,2,3,3190,0,1990,2009
3576572.38,2,1,1120,2000,1.5,3,1120,0,1910,2006
5535961.46,3,1.5,1760,6723,1,3,1160,600,1958,2004
5049864.79,3,2,1590,9912,2,3,1590,0,2000,0
5371363.81,4,2.5,2120,9603,2,3,2120,0,1985,0
5375242.27,4,2.5,2240,9826,1,4,1370,870,1988,0
3386319.78,2,1,890,2100,1,4,760,130,1919,1985
6085181.03,3,3.25,2940,5432,3,4,2440,500,1978,2000
5416653.38,3,1.5,1220,7300,1,3,1220,0,1973,2013
4921400.36,3,2.25,2670,7500,1,4,1640,1030,1966,0
3605831.45,3,1,1120,2300,1,4,820,300,1912,1989
48736817.58,4,2.75,3130,139392,2,4,3130,0,1981,0
5787088.84,4,2.5,1740,7500,1,4,1220,520,1976,1992
4766361.96,4,3.5,3290,5414,2,3,2360,930,2006,0
5193363.32,3,1,1770,5720,1.5,4,1140,630,1926,1993
4560472.6,4,2.5,2960,5054,2,3,2960,0,2006,0
4548239.95,2,1,1200,4880,1,3,980,220,1943,2002
5872985.09,4,2,2400,6000,2,3,2400,0,1913,1945
4706971.58,4,3.5,2690,6164,2,3,2690,0,2002,0
7112706.69,6,2.25,3550,11780,1,4,2960,590,1948,0
7094125.59,2,1.5,1310,12196,1.5,3,1310,0,1970,2014
3829185.34,4,2.75,2610,4160,3,5,1910,700,1910,0
6656372.24,5,2.5,2760,8015,1,4,1600,1160,1960,2001
5781503.46,3,2,1410,7998,1,4,1410,0,1940,2001
4695737.39,4,1.75,1960,7950,1,4,1960,0,1967,0
3403821,3,2.5,1212,1174,3,3,1212,0,2004,2003
6770967.56,4,1.5,2220,9496,1,4,1490,730,1954,1979
38003752.48,4,2.5,2040,109336,1.5,4,2040,0,1973,0
9055965.02,4,2.75,2800,19168,2,3,2800,0,1992,0
5501531.75,3,1.5,2040,6000,1,3,1340,700,1957,2000
15574321.23,4,2.5,3070,34412,1,4,2070,1000,1950,1983
9802110.84,2,1,830,26329,1,4,830,0,1928,0
5988404.05,4,3.5,4140,7089,2,3,3160,980,2003,0
3881648.92,5,2.5,2340,4500,2,3,2340,0,2009,0
2085960.24,3,2.25,1420,1282,3,3,1420,0,2006,0
5175179,3,2.75,2670,3738,1,3,1720,950,2013,1923
4005584.62,3,2.5,1880,6008,2,3,1880,0,2009,0
5327339.3,4,3.25,3450,6184,2,3,3450,0,2014,0
1947561.28,3,2.25,1200,1400,3,3,1200,0,2005,0
